matmul_shared,FP32,64,0.036864,true,NVIDIA GeForce RTX 4060 Laptop GPU,64,64,1,16,16,1,5.242880e+05,1.333333
matmul_shared,FP64,64,0.052224,true,NVIDIA GeForce RTX 4060 Laptop GPU,64,64,1,16,16,1,5.242880e+05,1.882353
matmul_shared,FP32,128,0.048128,true,NVIDIA GeForce RTX 4060 Laptop GPU,128,128,1,16,16,1,4.194304e+06,4.085106
matmul_shared,FP64,128,0.090016,true,NVIDIA GeForce RTX 4060 Laptop GPU,128,128,1,16,16,1,4.194304e+06,4.368290
reduction_global,FP32,256,0.037888,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,2.560000e+02,0.027027
reduction_global,FP64,256,0.084992,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,2.560000e+02,0.024096
reduction_global,FP32,1024,0.032768,true,NVIDIA GeForce RTX 4060 Laptop GPU,1024,1,1,256,1,1,1.024000e+03,0.125000
reduction_global,FP64,1024,0.038912,true,NVIDIA GeForce RTX 4060 Laptop GPU,1024,1,1,256,1,1,1.024000e+03,0.210526
reduction_global,FP32,4096,0.034816,true,NVIDIA GeForce RTX 4060 Laptop GPU,4096,1,1,256,1,1,4.096000e+03,0.470588
reduction_global,FP64,4096,0.033792,true,NVIDIA GeForce RTX 4060 Laptop GPU,4096,1,1,256,1,1,4.096000e+03,0.969697
reduction_shared,FP32,256,0.034816,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,2.560000e+02,0.029412
reduction_shared,FP64,256,0.030720,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,2.560000e+02,0.066667
reduction_shared,FP32,1024,0.032768,true,NVIDIA GeForce RTX 4060 Laptop GPU,1024,1,1,256,1,1,1.024000e+03,0.125000
reduction_shared,FP64,1024,0.035840,true,NVIDIA GeForce RTX 4060 Laptop GPU,1024,1,1,256,1,1,1.024000e+03,0.228571
reduction_shared,FP32,4096,0.051200,true,NVIDIA GeForce RTX 4060 Laptop GPU,4096,1,1,256,1,1,4.096000e+03,0.320000
reduction_shared,FP64,4096,0.035840,true,NVIDIA GeForce RTX 4060 Laptop GPU,4096,1,1,256,1,1,4.096000e+03,0.914286
scan_shared,FP32,256,0.305152,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,2.560000e+02,0.006711
scan_shared,FP64,256,0.308224,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,2.560000e+02,0.013289
scan_shared,FP32,1024,0.101376,true,NVIDIA GeForce RTX 4060 Laptop GPU,1024,1,1,256,1,1,1.024000e+03,0.080808
scan_shared,FP64,1024,0.093184,true,NVIDIA GeForce RTX 4060 Laptop GPU,1024,1,1,256,1,1,1.024000e+03,0.175824
scan_shared,FP32,4096,0.447488,true,NVIDIA GeForce RTX 4060 Laptop GPU,4096,1,1,256,1,1,4.096000e+03,0.073227
scan_shared,FP64,4096,0.140288,true,NVIDIA GeForce RTX 4060 Laptop GPU,4096,1,1,256,1,1,4.096000e+03,0.467153
spmv_csr,FP32,128,0.122880,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,1.280000e+03,0.054199
spmv_csr,FP64,128,0.041984,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,1.280000e+03,0.243998
spmv_csr,FP32,256,0.076800,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,2.560000e+03,0.173385
spmv_csr,FP64,256,0.053248,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,2.560000e+03,0.384691
spmv_csr,FP32,512,0.037888,true,NVIDIA GeForce RTX 4060 Laptop GPU,512,1,1,256,1,1,5.120000e+03,0.702808
spmv_csr,FP64,512,0.048128,true,NVIDIA GeForce RTX 4060 Laptop GPU,512,1,1,256,1,1,5.120000e+03,0.851147
conv2d_global,FP32,16,0.073728,true,NVIDIA GeForce RTX 4060 Laptop GPU,16,16,1,16,16,1,4.608000e+03,0.028266
conv2d_global,FP64,16,0.060416,true,NVIDIA GeForce RTX 4060 Laptop GPU,16,16,1,16,16,1,4.608000e+03,0.068988
conv2d_global,FP32,32,0.029696,true,NVIDIA GeForce RTX 4060 Laptop GPU,32,32,1,16,16,1,1.843200e+04,0.277074
conv2d_global,FP64,32,0.138240,true,NVIDIA GeForce RTX 4060 Laptop GPU,32,32,1,16,16,1,1.843200e+04,0.119039
conv2d_global,FP32,64,0.031744,true,NVIDIA GeForce RTX 4060 Laptop GPU,64,64,1,16,16,1,7.372800e+04,1.033392
conv2d_global,FP64,64,0.029696,true,NVIDIA GeForce RTX 4060 Laptop GPU,64,64,1,16,16,1,7.372800e+04,2.209321
conv2d_shared,FP32,16,0.100352,true,NVIDIA GeForce RTX 4060 Laptop GPU,16,16,1,16,16,1,4.608000e+03,0.020767
conv2d_shared,FP64,16,0.079872,true,NVIDIA GeForce RTX 4060 Laptop GPU,16,16,1,16,16,1,4.608000e+03,0.052183
conv2d_shared,FP32,32,0.034816,true,NVIDIA GeForce RTX 4060 Laptop GPU,32,32,1,16,16,1,1.843200e+04,0.236328
conv2d_shared,FP64,32,0.028672,true,NVIDIA GeForce RTX 4060 Laptop GPU,32,32,1,16,16,1,1.843200e+04,0.573940
conv2d_shared,FP32,64,0.031744,true,NVIDIA GeForce RTX 4060 Laptop GPU,64,64,1,16,16,1,7.372800e+04,1.033392
conv2d_shared,FP64,64,0.029664,true,NVIDIA GeForce RTX 4060 Laptop GPU,64,64,1,16,16,1,7.372800e+04,2.211704
depthwiseconv_global,FP32,16,0.062464,true,NVIDIA GeForce RTX 4060 Laptop GPU,16,16,32,16,16,1,1.474560e+05,1.067623
depthwiseconv_global,FP64,16,0.087040,true,NVIDIA GeForce RTX 4060 Laptop GPU,16,16,32,16,16,1,1.474560e+05,1.532353
depthwiseconv_global,FP32,32,0.033792,true,NVIDIA GeForce RTX 4060 Laptop GPU,32,32,32,16,16,1,5.898240e+05,7.791667
depthwiseconv_global,FP64,32,0.035744,true,NVIDIA GeForce RTX 4060 Laptop GPU,32,32,32,16,16,1,5.898240e+05,14.732319
depthwiseconv_global,FP32,64,0.044032,true,NVIDIA GeForce RTX 4060 Laptop GPU,64,64,32,16,16,1,2.359296e+06,23.840116
depthwiseconv_global,FP64,64,0.056320,true,NVIDIA GeForce RTX 4060 Laptop GPU,64,64,32,16,16,1,2.359296e+06,37.277272
depthwiseconv_tiled,FP32,16,0.080896,true,NVIDIA GeForce RTX 4060 Laptop GPU,16,16,32,8,8,1,1.474560e+05,0.824367
depthwiseconv_tiled,FP64,16,0.120832,true,NVIDIA GeForce RTX 4060 Laptop GPU,16,16,32,8,8,1,1.474560e+05,1.103814
depthwiseconv_tiled,FP32,32,0.034816,true,NVIDIA GeForce RTX 4060 Laptop GPU,32,32,32,8,8,1,5.898240e+05,7.562500
depthwiseconv_tiled,FP64,32,0.050176,true,NVIDIA GeForce RTX 4060 Laptop GPU,32,32,32,8,8,1,5.898240e+05,10.494898
depthwiseconv_tiled,FP32,64,0.045056,true,NVIDIA GeForce RTX 4060 Laptop GPU,64,64,32,8,8,1,2.359296e+06,23.298295
depthwiseconv_tiled,FP64,64,0.054272,true,NVIDIA GeForce RTX 4060 Laptop GPU,64,64,32,8,8,1,2.359296e+06,38.683962
softmax_basic,FP32,64,0.077824,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,2.560000e+02,0.006579
softmax_basic,FP64,64,0.126976,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,2.560000e+02,0.008065
softmax_basic,FP32,128,0.035840,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,5.120000e+02,0.028571
softmax_basic,FP64,128,0.066560,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,5.120000e+02,0.030769
softmax_basic,FP32,256,0.041984,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,1.024000e+03,0.048780
softmax_basic,FP64,256,0.049152,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,1.024000e+03,0.083333
layernorm_basic,FP32,64,0.111616,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,3.840000e+02,0.004587
layernorm_basic,FP64,64,0.059392,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,3.840000e+02,0.017241
layernorm_basic,FP32,128,0.033792,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,7.680000e+02,0.030303
layernorm_basic,FP64,128,0.034816,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,7.680000e+02,0.058824
layernorm_basic,FP32,256,0.028672,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,1.536000e+03,0.071429
layernorm_basic,FP64,256,0.033792,true,NVIDIA GeForce RTX 4060 Laptop GPU,256,1,1,256,1,1,1.536000e+03,0.121212
activation_relu,FP32,1024,0.047104,true,NVIDIA GeForce RTX 4060 Laptop GPU,1024,1,1,256,1,1,1.024000e+03,0.173913
activation_relu,FP64,1024,0.077824,true,NVIDIA GeForce RTX 4060 Laptop GPU,1024,1,1,256,1,1,1.024000e+03,0.210526
activation_relu,FP32,4096,0.031744,true,NVIDIA GeForce RTX 4060 Laptop GPU,4096,1,1,256,1,1,4.096000e+03,1.032258
activation_relu,FP64,4096,0.034816,true,NVIDIA GeForce RTX 4060 Laptop GPU,4096,1,1,256,1,1,4.096000e+03,1.882353
